Sales_Key,Date_Key,Marketplace_Key,Product_Key,Account Title,Taxes,Orders,Units,Refunded,Refund %,Unit Session %,Promo Units,Organic Units,Per Unit Revenue,Revenue,COGS,FBA Fees,Promo Amount,Sessions,Page Views,Impressions,Clicks,PPC Orders,PPC Sales,PPC Cost,PPC Conv,OOE,Net Profit,Net Margin,Net ROI
5566,148,1,3,[ UK ] Aava,-0.42,6,7,0,0.0,0.0,0,7,16.28,113.98,-56.79,-41.22,-2.5,0,0,731,5,3,53.98,-3.89,0.6,0,9.17,0.0804,0.0935
5567,149,1,3,[ UK ] Aava,-0.14,5,5,0,0.0,0.0,0,5,17.43,87.13,-40.26,-28.37,-5.12,0,0,760,0,0,0.0,0.0,0.0,0,13.23,0.1519,0.1928
5568,150,1,3,[ UK ] Aava,-0.14,6,8,0,0.0,0.0,0,8,17.13,137.08,-64.42,-45.85,-3.41,0,0,619,1,1,36.35,-2.16,1.0,0,21.1,0.1539,0.1914
5569,151,1,3,[ UK ] Aava,0.0,9,9,0,0.0,0.0,0,9,17.29,155.62,-72.47,-52.42,-0.64,0,0,1047,1,2,34.44,-0.8,2.0,0,29.28,0.1882,0.2345
5570,152,1,3,[ UK ] Aava,0.0,4,4,0,0.0,0.0,0,4,17.32,69.27,-32.39,-23.43,0.0,0,0,1571,4,1,17.32,-1.42,0.25,0,12.03,0.1736,0.2154
5571,153,1,3,[ UK ] Aava,-1.74,6,8,0,0.0,0.0,0,8,17.56,140.48,-64.88,-45.34,-10.41,0,0,630,2,0,0.0,-2.56,0.0,0,15.55,0.1107,0.1411
5572,154,1,3,[ UK ] Aava,-0.17,8,9,0,0.0,0.0,0,9,17.38,156.41,-73.06,-52.68,-1.04,0,0,650,2,1,17.36,-1.1,0.5,0,28.35,0.1813,0.2255
5573,155,1,3,[ UK ] Aava,-0.36,4,4,0,0.0,0.0,0,4,17.47,69.86,-32.5,-23.18,-2.13,0,0,588,1,0,0.0,-0.28,0.0,0,11.41,0.1633,0.2048
5574,156,1,3,[ UK ] Aava,-3.48,4,7,0,0.0,0.0,0,7,18.61,130.27,-56.86,-37.4,-26.05,0,0,489,4,1,17.37,-3.19,0.25,0,3.29,0.0253,0.0349
5575,157,1,3,[ UK ] Aava,0.0,3,4,0,0.0,0.0,0,4,17.37,69.48,-32.49,-22.97,0.0,0,0,433,2,0,0.0,-0.89,0.0,0,13.13,0.189,0.2367
5576,158,1,3,[ UK ] Aava,0.0,4,6,0,0.0,0.0,0,6,18.24,109.42,-48.74,-35.25,-5.2,0,0,433,4,0,0.0,-5.37,0.0,0,14.87,0.1359,0.177
5577,159,1,3,[ UK ] Aava,-0.28,6,9,0,0.0,0.0,0,9,14.06,126.57,-73.59,-47.3,-1.68,0,0,411,3,0,0.0,-2.75,0.0,0,0.97,0.0076,0.008
5578,160,1,3,[ UK ] Aava,-4.48,12,22,0,0.0,0.0,0,22,14.78,325.12,-179.94,-117.03,-33.93,0,0,323,8,5,172.86,-4.89,0.625,0,-15.16,-0.0466,-0.051
5579,161,1,3,[ UK ] Aava,-0.14,6,7,0,0.0,0.0,0,7,14.76,103.31,-57.29,-41.75,-0.84,0,0,380,1,1,14.04,-0.6,1.0,0,2.7,0.0261,0.0272
5580,162,1,3,[ UK ] Aava,-1.26,4,6,0,0.0,0.0,0,6,14.41,86.47,-49.1,-31.53,-7.59,0,0,333,0,0,0.0,0.0,0.0,0,-3.0,-0.0347,-0.0372
5581,163,1,3,[ UK ] Aava,-1.26,8,11,0,0.0,0.0,0,11,14.69,161.59,-89.84,-61.75,-8.89,0,0,247,5,4,60.05,-3.97,0.8,0,-4.11,-0.0255,-0.0271
5582,164,1,3,[ UK ] Aava,-0.14,4,4,0,0.0,0.0,0,4,14.38,57.52,-32.67,-20.98,-2.16,0,0,217,3,0,0.0,-0.4,0.0,0,1.18,0.0205,0.0219
5583,165,1,3,[ UK ] Aava,-0.56,9,9,1,0.1111,0.0,0,9,14.63,117.04,-65.33,-44.92,-7.72,0,0,289,2,0,0.0,-0.05,0.0,0,-1.55,-0.0132,-0.0141
5584,166,1,3,[ UK ] Aava,0.0,5,5,0,0.0,0.0,0,5,18.11,90.55,-40.91,-29.59,-3.06,0,0,335,0,0,0.0,0.0,0.0,0,16.98,0.1876,0.2409
5585,167,1,3,[ UK ] Aava,-0.17,11,12,0,0.0,0.0,0,12,18.22,218.65,-97.88,-75.47,-5.4,0,0,307,1,0,0.0,-0.51,0.0,0,39.22,0.1794,0.2263
5586,168,1,3,[ UK ] Aava,-0.89,9,10,0,0.0,0.0,0,10,17.29,172.95,-81.83,-57.84,-5.3,0,0,253,0,0,0.0,0.0,0.0,0,27.09,0.1567,0.194
5587,169,1,3,[ UK ] Aava,-0.53,6,7,0,0.0,0.0,0,7,17.97,125.77,-57.34,-40.98,-5.78,0,0,403,1,6,114.83,-1.36,6.0,0,19.78,0.1573,0.2012
5588,170,1,3,[ UK ] Aava,0.0,2,2,0,0.0,0.0,0,2,17.48,34.96,-16.35,-11.82,0.0,0,0,375,1,0,0.0,-0.28,0.0,0,6.51,0.1861,0.231
5589,171,1,3,[ UK ] Aava,-0.35,11,16,0,0.0,0.0,0,16,17.5,280.0,-130.78,-94.26,-2.1,0,0,323,1,1,17.48,-0.28,1.0,0,52.24,0.1866,0.2321
5590,172,1,3,[ UK ] Aava,0.0,1,1,0,0.0,0.0,0,1,17.48,17.48,-8.17,-5.91,0.0,0,0,68,0,0,0.0,0.0,0.0,0,3.39,0.1941,0.2409
5591,174,1,3,[ UK ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,48,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5592,175,1,3,[ UK ] Aava,-0.5,2,2,0,0.0,0.0,0,2,17.63,35.26,-16.26,-11.3,-2.98,0,0,57,0,0,0.0,0.0,0.0,0,4.22,0.1197,0.1531
5593,179,1,3,[ UK ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5594,180,1,3,[ UK ] Aava,0.0,1,1,0,0.0,0.0,0,1,17.61,17.61,-8.24,-5.96,0.0,0,0,64,0,0,0.0,0.0,0.0,0,3.42,0.1941,0.2409
5595,181,1,3,[ UK ] Aava,-1.93,12,13,0,0.0,0.0,0,13,18.35,238.55,-106.74,-80.29,-15.1,0,0,243,0,0,0.0,0.0,0.0,0,34.49,0.1446,0.1844
5596,182,1,3,[ UK ] Aava,-0.34,5,5,0,0.0,0.0,0,5,18.19,90.94,-41.13,-29.45,-4.68,0,0,287,2,2,34.21,-0.94,1.0,0,14.4,0.1583,0.204
5597,183,1,3,[ UK ] Aava,-4.81,3,9,0,0.0,0.0,0,9,18.45,166.08,-74.05,-49.69,-28.79,0,0,329,1,0,0.0,-0.09,0.0,0,8.64,0.052,0.0698
5598,184,1,3,[ UK ] Aava,-0.35,8,12,0,0.0,0.0,0,12,18.1,217.24,-98.74,-75.97,-3.0,0,0,555,2,1,17.59,-2.21,0.5,0,36.97,0.1702,0.2116
5599,185,1,3,[ UK ] Aava,-0.18,3,3,0,0.0,0.0,0,3,18.83,56.48,-24.68,-17.69,-1.06,0,0,4,0,0,0.0,0.0,0.0,0,12.88,0.228,0.3039
5600,186,1,3,[ UK ] Aava,-0.18,4,4,0,0.0,0.0,0,4,18.6,74.42,-32.91,-24.86,-3.7,0,0,223,1,0,0.0,-2.14,0.0,0,10.63,0.1429,0.1841
5601,187,1,3,[ UK ] Aava,-0.35,4,4,0,0.0,0.0,0,4,18.12,72.49,-32.91,-23.49,-3.89,0,0,374,1,0,0.0,-0.11,0.0,0,11.75,0.1621,0.2083
5602,188,1,3,[ UK ] Aava,0.0,4,4,0,0.0,0.0,0,4,18.0,72.0,-32.85,-23.76,-1.76,0,0,376,1,0,0.0,-0.13,0.0,0,13.51,0.1876,0.2386
5603,189,1,3,[ UK ] Aava,-0.17,5,5,0,0.0,0.0,0,5,17.45,87.26,-40.73,-29.29,-1.05,0,0,418,2,0,0.0,-7.31,0.0,0,8.71,0.0999,0.1245
5604,190,1,3,[ UK ] Aava,-0.17,9,9,0,0.0,0.0,0,9,17.78,160.0,-73.11,-52.72,-1.04,0,0,488,6,8,151.52,-7.6,1.3333,0,25.34,0.1584,0.2014
5605,191,1,3,[ UK ] Aava,-0.17,6,6,0,0.0,0.0,0,6,18.33,110.01,-48.54,-34.94,-3.62,0,0,404,1,1,17.3,-0.43,1.0,0,22.31,0.2028,0.2672
5606,192,1,3,[ UK ] Aava,0.0,3,3,0,0.0,0.0,0,3,18.45,55.36,-24.27,-17.55,0.0,0,0,354,0,0,0.0,0.0,0.0,0,13.54,0.2445,0.3237
5607,193,1,3,[ UK ] Aava,-2.88,3,3,0,0.0,0.0,0,3,18.45,55.36,-24.27,-17.02,0.0,0,0,548,3,0,0.0,-1.77,0.0,0,9.42,0.1701,0.2281
5608,194,1,3,[ UK ] Aava,0.0,11,14,0,0.0,0.0,0,14,17.57,246.03,-113.43,-82.04,0.0,0,0,458,1,0,0.0,-0.35,0.0,0,50.21,0.2041,0.2569
5609,195,1,3,[ UK ] Aava,0.0,5,5,0,0.0,0.0,0,5,19.29,96.44,-40.43,-34.04,-1.73,0,0,440,1,1,17.29,-0.46,1.0,0,19.78,0.2051,0.2656
5610,196,1,3,[ UK ] Aava,0.0,2,4,0,0.0,0.0,0,4,17.25,68.98,-32.26,-23.33,0.0,0,0,501,0,0,0.0,0.0,0.0,0,13.39,0.1941,0.2409
5611,197,1,3,[ UK ] Aava,-2.77,10,13,0,0.0,0.0,0,13,18.69,242.95,-105.05,-73.44,-18.32,0,0,382,3,0,0.0,-0.63,0.0,0,42.75,0.176,0.2395
5612,198,1,3,[ UK ] Aava,0.0,5,9,0,0.0,0.0,0,9,17.85,160.62,-72.69,-52.57,-1.73,0,0,329,7,0,0.0,-1.87,0.0,0,31.77,0.1978,0.2536
5613,199,1,3,[ UK ] Aava,-0.69,4,5,0,0.0,0.0,0,5,19.14,95.68,-40.38,-28.59,-9.32,0,0,280,3,0,0.0,-0.81,0.0,0,15.89,0.1661,0.2304
5614,200,1,3,[ UK ] Aava,0.0,7,7,0,0.0,0.0,0,7,17.7,123.93,-56.54,-40.89,-3.03,0,0,425,1,0,0.0,-0.03,0.0,0,23.44,0.1891,0.2405
5615,201,1,3,[ UK ] Aava,-0.17,5,6,0,0.0,0.0,0,6,19.85,119.08,-48.71,-35.06,-8.85,0,0,392,1,0,0.0,-0.02,0.0,0,26.26,0.2206,0.3135
5616,202,1,3,[ UK ] Aava,0.0,3,4,0,0.0,0.0,0,4,18.24,72.96,-32.49,-23.5,0.0,0,0,448,1,1,17.37,-1.59,1.0,0,15.38,0.2108,0.2746
5617,203,1,3,[ UK ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,29,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5618,205,1,3,[ UK ] Aava,-0.69,7,9,0,0.0,0.0,0,9,19.24,173.19,-72.6,-51.88,-4.14,0,0,197,0,0,0.0,0.0,0.0,0,43.88,0.2533,0.3525
5619,206,1,3,[ UK ] Aava,0.0,6,6,0,0.0,0.0,0,6,18.97,113.85,-48.4,-35.0,0.0,0,0,416,0,0,0.0,0.0,0.0,0,30.45,0.2674,0.3651
5620,207,1,3,[ UK ] Aava,0.0,2,2,0,0.0,0.0,0,2,17.25,34.5,-16.13,-11.67,0.0,0,0,346,2,0,0.0,-0.89,0.0,0,5.81,0.1684,0.209
5621,208,1,3,[ UK ] Aava,0.0,6,6,0,0.0,0.0,0,6,18.38,110.31,-48.36,-34.98,0.0,0,0,0,0,0,0.0,0.0,0.0,0,26.97,0.2445,0.3237
5622,209,1,3,[ UK ] Aava,0.0,1,1,0,0.0,0.0,0,1,20.68,20.68,-8.06,-5.83,0.0,0,0,0,0,0,0.0,0.0,0.0,0,6.8,0.3285,0.4892
5623,1,3,43,[ DE ] Aava,-28.71,26,36,0,0.0,0.0,0,36,17.39,625.98,-160.2,-192.59,-22.22,0,0,8962,20,4,64.72,-20.07,0.2,0,202.19,0.323,0.5731
5624,2,3,43,[ DE ] Aava,-20.2,22,27,2,0.0741,0.0,0,27,17.03,425.83,-111.25,-137.68,-20.77,0,0,6243,15,4,64.72,-16.29,0.2667,0,119.64,0.281,0.4806
5625,3,3,43,[ DE ] Aava,-20.42,22,24,1,0.0417,0.0,0,24,17.49,402.24,-102.35,-132.46,-7.09,0,0,8151,21,5,97.08,-27.21,0.2381,0,112.71,0.2802,0.48
5626,4,3,43,[ DE ] Aava,-35.73,35,42,0,0.0,0.0,0,42,17.26,725.04,-186.9,-228.27,-16.7,0,0,11757,18,5,101.84,-20.74,0.2778,0,236.7,0.3265,0.5701
5627,5,3,43,[ DE ] Aava,-17.61,19,20,0,0.0,0.0,0,20,17.06,341.1,-89.0,-106.27,-7.48,0,0,12117,18,2,37.12,-19.86,0.1111,0,100.88,0.2957,0.5166
5628,6,3,43,[ DE ] Aava,-30.7,29,35,1,0.0286,0.0,0,35,17.53,596.06,-151.3,-188.42,-16.27,0,0,9622,21,4,80.9,-27.47,0.1905,0,181.9,0.3052,0.5354
5629,7,3,43,[ DE ] Aava,-28.69,24,32,0,0.0,0.0,0,32,17.66,565.06,-142.4,-178.06,-15.68,0,0,10331,21,4,104.7,-27.93,0.1905,0,172.3,0.3049,0.5377
5630,8,3,43,[ DE ] Aava,-19.98,19,23,3,0.1304,0.0,0,23,17.52,350.31,-89.0,-117.03,-11.36,0,0,10543,14,2,64.72,-18.48,0.1429,0,94.46,0.2696,0.4585
5631,9,3,43,[ DE ] Aava,-19.8,19,20,1,0.05,0.0,0,20,17.62,334.86,-84.55,-109.58,-9.69,0,0,6494,13,2,37.12,-16.32,0.1538,0,94.92,0.2835,0.489
5632,10,3,43,[ DE ] Aava,-15.72,16,19,0,0.0,0.0,0,19,17.4,330.56,-84.55,-105.97,-14.56,0,0,7431,16,2,32.36,-24.8,0.125,0,84.96,0.257,0.4459
5633,11,3,43,[ DE ] Aava,-35.67,27,34,0,0.0,0.0,0,34,17.7,601.65,-151.3,-187.06,-18.06,0,0,10135,20,4,64.72,-24.75,0.2,0,184.81,0.3072,0.5462
5634,12,3,43,[ DE ] Aava,-18.58,18,23,0,0.0,0.0,0,23,17.16,394.61,-102.35,-125.16,-8.45,0,0,13756,23,4,109.46,-34.34,0.1739,0,105.73,0.2679,0.4647
5635,13,3,43,[ DE ] Aava,-44.75,37,46,0,0.0,0.0,0,46,17.31,796.46,-204.7,-247.93,-40.11,0,0,62385,44,5,97.08,-56.79,0.1136,0,202.18,0.2538,0.4467
5636,14,3,43,[ DE ] Aava,-44.03,41,46,0,0.0,0.0,0,46,17.3,795.82,-204.7,-249.28,-20.53,0,0,75338,61,14,261.75,-109.45,0.2295,0,167.83,0.2109,0.3697
5637,15,3,43,[ DE ] Aava,-24.52,23,27,0,0.0,0.0,0,27,17.5,472.4,-120.15,-145.41,-16.3,0,0,18079,21,4,64.72,-31.55,0.1905,0,134.47,0.2847,0.5064
5638,16,3,43,[ DE ] Aava,-11.28,10,11,0,0.0,0.0,0,11,16.99,186.89,-48.95,-58.96,0.0,0,0,9092,19,2,32.36,-28.23,0.1053,0,39.47,0.2112,0.3658
5639,17,3,43,[ DE ] Aava,-12.15,12,15,0,0.0,0.0,0,15,17.45,261.7,-66.75,-80.4,-6.85,0,0,11606,25,3,55.21,-38.69,0.12,0,56.86,0.2173,0.3864
5640,18,3,43,[ DE ] Aava,-12.33,14,16,0,0.0,0.0,0,16,17.48,279.61,-71.2,-85.19,-11.5,0,0,12116,33,7,130.41,-45.77,0.2121,0,53.62,0.1918,0.3429
5641,19,3,43,[ DE ] Aava,-21.87,13,14,0,0.0,0.0,0,14,17.52,245.22,-62.3,-78.84,-6.84,0,0,10398,20,4,73.29,-25.17,0.2,0,50.2,0.2047,0.3557
5642,20,3,43,[ DE ] Aava,-19.44,20,24,0,0.0,0.0,0,24,17.19,412.44,-106.8,-125.08,-28.27,0,0,7115,25,9,183.71,-38.58,0.36,0,94.27,0.2286,0.4065
5643,21,3,43,[ DE ] Aava,-22.82,13,16,0,0.0,0.0,0,16,17.9,286.42,-71.2,-91.95,-7.65,0,0,8456,27,9,189.41,-44.3,0.3333,0,48.5,0.1693,0.2973
5644,22,3,43,[ DE ] Aava,-26.74,15,18,0,0.0,0.0,0,18,17.35,312.33,-80.1,-98.87,-7.73,0,0,7797,23,6,101.84,-42.37,0.2609,0,56.52,0.181,0.3158
5645,23,3,43,[ DE ] Aava,-14.13,14,17,0,0.0,0.0,0,17,17.78,302.34,-75.65,-95.15,-15.76,0,0,8059,37,10,214.15,-56.87,0.2703,0,44.78,0.1481,0.2622
5646,24,3,43,[ DE ] Aava,-13.85,11,14,0,0.0,0.0,0,14,17.25,241.52,-62.3,-77.53,-4.17,0,0,10164,31,5,85.66,-51.18,0.1613,0,32.49,0.1345,0.2324
5647,25,3,43,[ DE ] Aava,-15.39,16,20,1,0.05,0.0,0,20,16.99,322.81,-84.55,-104.38,-5.1,0,0,9232,48,8,138.97,-69.52,0.1667,0,43.87,0.1359,0.2322
5648,26,3,43,[ DE ] Aava,-17.36,18,20,0,0.0,0.0,0,20,17.54,350.83,-89.0,-111.07,-9.04,0,0,8872,50,9,193.22,-72.44,0.18,0,51.92,0.148,0.2595
5649,27,3,43,[ DE ] Aava,-24.27,24,25,1,0.04,0.0,0,25,17.26,414.32,-106.8,-134.18,-8.94,0,0,7294,66,21,371.2,-99.39,0.3182,0,40.74,0.0983,0.1691
5650,28,3,43,[ DE ] Aava,-14.58,17,19,1,0.0526,0.0,0,19,17.39,312.96,-80.1,-99.67,-7.99,0,0,8076,72,15,263.65,-116.95,0.2083,0,-6.33,-0.0202,-0.0352
5651,29,3,43,[ DE ] Aava,-10.84,15,17,2,0.1176,0.0,0,17,17.63,264.42,-66.75,-89.34,-10.9,0,0,7978,49,12,208.44,-74.2,0.2449,0,12.39,0.0469,0.0794
5652,30,3,43,[ DE ] Aava,-15.33,17,17,0,0.0,0.0,0,17,17.09,290.45,-75.65,-93.79,-2.19,0,0,6461,52,16,256.98,-83.15,0.3077,0,20.34,0.07,0.12
5653,31,3,43,[ DE ] Aava,-13.56,14,15,0,0.0,0.0,0,15,17.1,256.54,-66.75,-80.01,-4.24,0,0,9069,48,15,327.45,-82.58,0.3125,0,9.4,0.0366,0.0641
5654,32,3,43,[ DE ] Aava,-13.8,14,14,0,0.0,0.0,0,14,17.34,242.75,-62.3,-76.19,-5.77,0,0,9056,62,14,252.23,-100.38,0.2258,0,-15.69,-0.0646,-0.1133
5655,33,3,43,[ DE ] Aava,-26.11,30,32,0,0.0,0.0,0,32,17.32,554.37,-142.4,-173.21,-16.45,0,0,7751,55,7,112.31,-104.48,0.1273,0,91.72,0.1654,0.2906
5656,34,3,43,[ DE ] Aava,-21.25,23,28,2,0.0714,0.0,0,28,17.37,451.63,-115.7,-147.38,-17.05,0,0,8274,52,7,113.26,-98.34,0.1346,0,51.91,0.1149,0.1973
5657,35,3,43,[ DE ] Aava,-12.65,14,14,0,0.0,0.0,0,14,16.99,237.8,-62.3,-74.23,-5.34,0,0,5562,48,12,201.78,-72.88,0.25,0,10.4,0.0437,0.0762
5658,36,3,43,[ DE ] Aava,-16.8,18,20,1,0.05,0.0,0,20,17.26,327.96,-84.55,-104.55,-8.82,0,0,5012,52,15,275.06,-86.72,0.2885,0,26.52,0.0809,0.1402
5659,37,3,43,[ DE ] Aava,-20.85,23,26,1,0.0385,0.0,0,26,17.22,430.6,-111.25,-134.01,-23.76,0,0,5323,40,12,197.97,-73.88,0.3,0,66.85,0.1552,0.2726
5660,38,3,43,[ DE ] Aava,-9.14,11,11,0,0.0,0.0,0,11,17.48,192.3,-48.95,-63.18,-3.98,0,0,4661,35,9,261.76,-75.03,0.2571,0,-7.98,-0.0415,-0.0712
5661,39,3,43,[ DE ] Aava,-19.56,23,24,0,0.0,0.0,0,24,17.62,422.77,-106.8,-129.5,-20.68,0,0,8133,54,12,246.51,-95.83,0.2222,0,50.4,0.1192,0.2133
5662,40,3,43,[ DE ] Aava,-14.92,18,19,1,0.0526,0.0,0,19,17.57,316.2,-80.1,-105.65,-7.74,0,0,6062,50,16,390.57,-89.04,0.32,0,18.75,0.0593,0.1009
5663,41,3,43,[ DE ] Aava,-26.71,23,28,0,0.0,0.0,0,28,17.47,489.05,-124.6,-149.23,-24.92,0,0,4433,31,9,194.16,-56.05,0.2903,0,107.54,0.2199,0.3927
5664,42,3,43,[ DE ] Aava,-30.95,28,37,1,0.027,0.0,0,37,17.35,624.59,-160.2,-196.73,-40.66,0,0,6338,24,5,129.44,-44.03,0.2083,0,152.02,0.2434,0.4259
5665,43,3,43,[ DE ] Aava,-30.34,21,29,0,0.0,0.0,0,29,17.7,513.35,-129.05,-163.22,-18.55,0,0,7721,18,2,48.54,-28.25,0.1111,0,143.94,0.2804,0.4925
5666,44,3,43,[ DE ] Aava,-24.26,23,26,1,0.0385,0.0,0,26,17.44,436.08,-111.25,-140.07,-10.17,0,0,5843,14,1,32.36,-19.56,0.0714,0,130.77,0.2999,0.5203
5667,45,3,43,[ DE ] Aava,-19.77,20,24,0,0.0,0.0,0,24,17.45,418.89,-106.8,-134.29,-7.75,0,0,8324,9,1,25.88,-20.15,0.1111,0,130.13,0.3107,0.5398
5668,46,3,43,[ DE ] Aava,-15.39,20,20,0,0.0,0.0,0,20,16.9,338.04,-89.0,-106.16,-5.1,0,0,8788,15,2,32.36,-32.39,0.1333,0,90.0,0.2662,0.4612
5669,47,3,43,[ DE ] Aava,-31.21,26,32,1,0.0313,0.0,0,32,17.33,537.16,-137.95,-169.17,-12.34,0,0,9216,23,6,98.99,-39.3,0.2609,0,147.19,0.274,0.4793
5670,48,3,43,[ DE ] Aava,-36.11,32,37,1,0.027,0.0,0,37,17.3,622.75,-160.2,-197.16,-13.82,0,0,8819,36,8,168.47,-59.04,0.2222,0,156.42,0.2512,0.4377
5671,49,3,43,[ DE ] Aava,-23.05,24,29,3,0.1034,0.0,0,29,17.86,464.43,-115.7,-152.56,-18.03,0,0,6745,21,9,186.57,-37.88,0.4286,0,117.21,0.2524,0.4369
5672,50,3,43,[ DE ] Aava,-26.73,27,33,0,0.0,0.0,0,33,17.28,570.29,-146.85,-176.62,-11.32,0,0,7116,22,6,164.66,-47.69,0.2727,0,161.08,0.2825,0.498
5673,51,3,43,[ DE ] Aava,-32.99,30,32,0,0.0,0.0,0,32,17.67,565.45,-142.4,-179.11,-14.13,0,0,9681,36,4,80.9,-48.55,0.1111,0,148.27,0.2622,0.4612
5674,52,3,43,[ DE ] Aava,-15.39,17,19,0,0.0,0.0,0,19,17.44,331.36,-84.55,-101.71,-9.4,0,0,8220,15,6,107.56,-32.87,0.4,0,87.44,0.2639,0.4695
5675,53,3,43,[ DE ] Aava,-34.86,32,36,0,0.0,0.0,0,36,17.5,630.03,-160.2,-196.18,-22.79,0,0,10204,25,3,64.72,-47.83,0.12,0,168.17,0.2669,0.4719
5676,54,3,43,[ DE ] Aava,-22.08,18,27,0,0.0,0.0,0,27,17.25,465.75,-120.15,-142.48,-24.32,0,0,15292,36,4,161.8,-61.06,0.1111,0,95.66,0.2054,0.3642
5677,55,3,43,[ DE ] Aava,-39.79,31,39,2,0.0513,0.0,0,39,17.49,647.26,-164.65,-207.25,-31.06,0,0,12341,34,9,194.16,-48.4,0.2647,0,156.11,0.2412,0.4198
5678,56,3,43,[ DE ] Aava,-27.18,26,29,2,0.069,0.0,0,29,17.56,474.2,-120.15,-160.41,-6.62,0,0,9881,44,9,150.0,-84.03,0.2045,0,75.81,0.1599,0.2702
5679,57,3,43,[ DE ] Aava,-29.29,30,33,0,0.0,0.0,0,33,17.28,570.27,-146.85,-179.34,-10.61,0,0,12961,37,4,64.72,-76.62,0.1081,0,127.56,0.2237,0.3911
5680,58,3,43,[ DE ] Aava,-43.81,33,42,0,0.0,0.0,0,42,17.33,727.75,-186.9,-232.32,-4.65,0,0,21854,68,11,237.95,-123.91,0.1618,0,136.16,0.1871,0.3248
5681,59,3,43,[ DE ] Aava,-29.91,30,35,1,0.0286,0.0,0,35,17.21,585.09,-151.3,-184.71,-12.8,0,0,11391,40,6,113.26,-65.95,0.15,0,140.42,0.24,0.4179
5682,60,3,43,[ DE ] Aava,-35.31,22,28,0,0.0,0.0,0,28,17.24,482.66,-124.6,-151.35,-17.15,0,0,13617,36,7,134.2,-68.11,0.1944,0,86.14,0.1785,0.3122
5683,61,3,43,[ DE ] Aava,-32.59,31,43,3,0.0698,0.0,0,43,17.23,689.32,-178.0,-224.79,-23.94,0,0,13741,51,11,224.64,-95.26,0.2157,0,134.74,0.1955,0.3345
5684,62,3,43,[ DE ] Aava,-25.73,27,31,2,0.0645,0.0,0,31,17.52,507.98,-129.05,-161.69,-17.61,0,0,11245,39,5,85.66,-61.64,0.1282,0,112.26,0.221,0.3861
5685,63,3,43,[ DE ] Aava,-11.34,15,15,1,0.0667,0.0,0,15,17.1,239.39,-62.3,-78.1,-3.23,0,0,10328,39,6,121.83,-62.89,0.1538,0,21.53,0.0899,0.1533
5686,64,3,43,[ DE ] Aava,-46.59,28,37,0,0.0,0.0,0,37,18.3,677.13,-164.65,-206.38,-28.93,0,0,9538,30,5,84.71,-52.75,0.1667,0,177.83,0.2626,0.4793
5687,65,3,43,[ DE ] Aava,-19.0,20,23,0,0.0,0.0,0,23,17.68,406.6,-102.35,-125.93,-15.34,0,0,7314,43,6,100.89,-80.8,0.1395,0,63.18,0.1554,0.2768
5688,66,3,43,[ DE ] Aava,-38.75,28,32,0,0.0,0.0,0,32,17.51,560.23,-142.4,-175.48,-10.57,0,0,6255,37,4,64.72,-71.31,0.1081,0,121.72,0.2173,0.3829
5689,67,3,43,[ DE ] Aava,-35.53,33,40,2,0.05,0.0,0,40,17.27,656.09,-169.1,-210.1,-11.86,0,0,7910,43,9,150.38,-74.66,0.2093,0,154.84,0.236,0.4083
5690,68,3,43,[ DE ] Aava,-26.2,26,28,1,0.0357,0.0,0,28,17.38,469.18,-120.15,-150.3,-9.89,0,0,9143,40,7,133.25,-89.36,0.175,0,73.28,0.1562,0.271
5691,69,3,43,[ DE ] Aava,-30.16,28,34,0,0.0,0.0,0,34,17.34,589.42,-151.3,-183.5,-20.48,0,0,8474,38,4,113.26,-74.44,0.1053,0,129.54,0.2198,0.3869
5692,70,3,43,[ DE ] Aava,-50.39,35,44,0,0.0,0.0,0,44,17.34,762.96,-195.8,-235.2,-36.58,0,0,8405,44,9,226.52,-70.13,0.2045,0,174.86,0.2292,0.4057
5693,71,3,43,[ DE ] Aava,-29.94,23,31,0,0.0,0.0,0,31,17.15,531.77,-137.95,-165.5,-9.39,0,0,9305,30,7,146.57,-54.93,0.2333,0,134.06,0.2521,0.4418
5694,72,3,43,[ DE ] Aava,-16.75,15,20,0,0.0,0.0,0,20,17.06,341.19,-89.0,-106.79,-4.09,0,0,7175,25,1,41.88,-39.69,0.04,0,84.87,0.2487,0.4335
5695,73,3,43,[ DE ] Aava,-22.68,20,22,2,0.0909,0.0,0,22,17.45,348.9,-89.0,-114.43,-5.02,0,0,6229,22,4,64.72,-41.67,0.1818,0,76.1,0.2181,0.3741
5696,74,3,43,[ DE ] Aava,-36.8,34,40,1,0.025,0.0,0,40,17.58,685.53,-173.55,-219.28,-12.79,0,0,8615,35,5,118.03,-58.24,0.1429,0,184.87,0.2697,0.4706
5697,75,3,43,[ DE ] Aava,-36.61,37,42,1,0.0238,0.0,0,42,16.96,695.45,-182.45,-225.72,-14.05,0,0,8125,35,7,129.44,-55.63,0.2,0,180.99,0.2602,0.4434
